"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.023976483E1,-6.938072205E-1,-5.953120422E-1,9.730215912E0
3.033988283E1,-7.991880798E-1,-6.490502930E-1,9.783654785E0
3.044000083E1,-7.637118530E-1,-6.155200195E-1,9.848320312E0
3.054011883E1,-7.485932922E-1,-5.456153870E-1,9.650431824E0
3.064023646E1,-8.107141113E-1,-5.920188904E-1,9.673932953E0
3.074035346E1,-7.315287781E-1,-7.283853149E-1,9.868378601E0
3.084047146E1,-7.562274170E-1,-6.747967529E-1,9.756112061E0
3.094058946E1,-8.797206116E-1,-6.369255066E-1,9.677076416E0
3.104070746E1,-8.283773804E-1,-6.191125488E-1,9.761201477E0
3.114082546E1,-7.601193237E-1,-7.717950439E-1,9.839937744E0
3.124094346E1,-5.236111450E-1,-7.388635254E-1,9.760003967E0
3.134106146E1,-5.117857361E-1,-7.135661316E-1,9.750872955E0
3.144117946E1,-5.872288513E-1,-6.659651184E-1,9.725725250E0
3.154129746E1,-7.014413452E-1,-7.357200623E-1,9.838740234E0
3.164141563E1,-6.670129395E-1,-7.628137207E-1,9.787846069E0
3.174153363E1,-6.617738342E-1,-7.765850830E-1,9.744586029E0
3.184165162E1,-6.012995911E-1,-7.988887024E-1,9.720336456E0
3.194176963E1,-5.789959717E-1,-7.441026306E-1,9.839788055E0
3.204188663E1,-5.620811462E-1,-7.307803345E-1,9.744286652E0
3.214200463E1,-5.951623535E-1,-7.870632935E-1,9.794282684E0
3.224212263E1,-5.900729370E-1,-7.762857056E-1,9.738897858E0
3.234224063E1,-5.526507568E-1,-7.665559387E-1,9.769733734E0
3.244235863E1,-6.605763245E-1,-8.033793640E-1,9.757608948E0
3.254247662E1,-7.400610352E-1,-7.960446167E-1,9.716444550E0
3.264259446E1,-5.649252319E-1,-7.464976501E-1,9.769284668E0
3.274271246E1,-5.665718079E-1,-7.457492065E-1,9.790839844E0
3.284283046E1,-5.099894714E-1,-7.676037598E-1,9.722432098E0
3.294294846E1,-5.429209900E-1,-8.032296753E-1,9.842482452E0
3.304306646E1,-4.745132446E-1,-7.985893250E-1,9.696386261E0
3.314318446E1,-5.731581116E-1,-9.163943481E-1,9.819729767E0
3.324330146E1,-4.457730103E-1,-8.023315430E-1,9.753417664E0
3.334341946E1,-5.060975647E-1,-7.970924377E-1,9.781559143E0
3.344353746E1,-4.887336731E-1,-7.902067566E-1,9.768236847E0
3.354365546E1,-5.034031677E-1,-8.467890930E-1,9.699380035E0
3.364377296E1,-4.546046448E-1,-7.432044983E-1,9.714049530E0
3.374389096E1,-5.257067871E-1,-8.759783936E-1,9.814490662E0
3.384400896E1,-4.598437500E-1,-8.060737610E-1,9.748627625E0
3.394412696E1,-4.183799744E-1,-8.520281982E-1,9.781708832E0
3.404424496E1,-4.927752686E-1,-8.937913513E-1,9.792037354E0
3.414436296E1,-6.126759338E-1,-8.934919739E-1,9.768236847E0
3.424448096E1,-6.008505249E-1,-8.984317017E-1,9.745783539E0
3.434459796E1,-5.081932068E-1,-9.262738037E-1,9.697583771E0
3.444471596E1,-4.447251892E-1,-8.656498718E-1,9.779014435E0
3.454483396E1,-5.197192383E-1,-9.098080444E-1,9.794132996E0
3.464495271E1,-3.956272888E-1,-8.836125183E-1,9.798473969E0
3.474507071E1,-4.593946838E-1,-8.860075378E-1,9.751920776E0
3.484518871E1,-6.144721985E-1,-8.274792480E-1,9.726922760E0
3.494530671E1,-5.938151550E-1,-9.271719360E-1,9.776020660E0
3.504542471E1,-5.665718079E-1,-8.746311951E-1,9.793534241E0
3.514554271E1,-5.857319641E-1,-9.024732971E-1,9.772278442E0
3.524566071E1,-5.566923523E-1,-8.951385498E-1,9.759105835E0
3.534577871E1,-5.902226257E-1,-8.875044250E-1,9.755363617E0
3.544589571E1,-4.694238281E-1,-9.858499146E-1,9.782457275E0
3.554601371E1,-3.685336304E-1,-8.957373047E-1,9.753417664E0
3.564613146E1,-4.819976807E-1,-9.385482788E-1,9.811347198E0
3.574624946E1,-4.336482239E-1,-8.969348145E-1,9.745933228E0
3.584636746E1,-3.502716064E-1,-8.416996765E-1,9.709259491E0
3.594648546E1,-3.881428528E-1,-9.464817810E-1,9.738149414E0
3.604660346E1,-3.335064697E-1,-8.818162537E-1,9.736502838E0
3.614672146E1,-3.302133179E-1,-9.598040771E-1,9.816735992E0
3.624683946E1,-4.092489624E-1,-9.587562561E-1,9.763297119E0
3.634695746E1,-4.562512207E-1,-9.680369568E-1,9.702373810E0
3.644707546E1,-3.718267822E-1,-9.425898743E-1,9.747280426E0
3.654719246E1,-4.417314148E-1,-9.924362183E-1,9.757608948E0
3.664731083E1,-4.776567078E-1,-9.976753235E-1,9.759405212E0
3.674742883E1,-3.237767029E-1,-1.067729645E0,9.904752960E0
3.684754683E1,-3.293151855E-1,-9.864486694E-1,9.695488129E0
3.694766483E1,-2.862048340E-1,-9.964778137E-1,9.662855988E0
3.704778283E1,-4.415817261E-1,-1.089284821E0,9.825867004E0
3.714790083E1,-3.697311401E-1,-9.952803040E-1,9.757159882E0
3.724801883E1,-1.766326904E-1,-1.047671356E0,9.834548950E0
3.734813683E1,-2.282752991E-1,-9.987231445E-1,9.811047821E0
3.744825483E1,-3.382965088E-1,-1.081351318E0,9.757459259E0
3.754837283E1,-3.269201660E-1,-1.096918945E0,9.837542725E0
3.764848975E1,-2.607577515E-1,-9.973759460E-1,9.846374359E0
3.774860775E1,-6.518943787E-1,-9.889933777E-1,9.511371002E0
3.784872575E1,-4.493655396E-1,-1.087937622E0,9.729467468E0
3.794884375E1,-1.939965820E-1,-1.074914703E0,9.907147980E0
3.804896175E1,-4.520599365E-2,-9.981243896E-1,9.740394745E0
3.814907975E1,-2.404000854E-1,-9.967771912E-1,9.658964081E0
3.824919775E1,-2.615061951E-1,-9.168434143E-1,9.713151398E0
3.834931575E1,-2.710862732E-1,-1.030906219E0,9.855505371E0
3.844943375E1,-2.845582581E-1,-1.004710693E0,9.776769104E0
3.854955175E1,-1.564247131E-1,-9.271719360E-1,9.761949921E0
3.864966908E1,-3.179388428E-1,-1.014141083E0,9.597442017E0
3.874978708E1,-3.415896606E-1,-9.851014709E-1,9.714947662E0
3.884990408E1,-3.297642517E-1,-1.050216064E0,9.761351166E0
3.895002208E1,-3.149450684E-1,-9.529183960E-1,9.661957855E0
3.905014008E1,-3.459306335E-1,-1.026864624E0,9.836943970E0
3.915025808E1,-3.119512939E-1,-1.053060150E0,9.781858521E0
3.925037608E1,-3.637435913E-1,-1.058598633E0,9.673334198E0
