"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.207338804E2,-1.557132824E0,-6.385732520E-1,5.106056218E-1
1.208239884E2,7.645099980E-1,-5.157717830E-1,-3.557803414E-1
1.209140964E2,-1.885937548E-1,-3.099357587E-1,6.174700660E-1
1.210042044E2,-1.157875584E0,2.827386045E-1,-6.837500095E-2
1.210943122E2,-3.422527349E-1,-1.155555993E-1,9.083895099E-1
1.211844202E2,1.089772478E0,-1.462026107E-1,-8.066736853E-1
1.218701167E2,5.391314095E-1,6.115140921E-1,-1.650604659E-1
1.219602240E2,-6.103568550E-1,3.213074237E-2,-2.156681174E-1
1.220503320E2,4.860828379E-1,-1.846360669E-1,7.460018063E-1
1.221404400E2,3.953530544E-1,4.204308853E-1,-1.081892771E-1
1.222305480E2,-4.804028526E-2,1.300447074E-1,-2.352685690E-1
1.223206560E2,9.361786947E-2,-1.244537459E-1,1.496624082E-1
1.224107640E2,-9.184221625E-3,7.516098708E-2,1.368365407E-2
1.225008720E2,1.224939054E-1,4.090665293E-1,-2.577897048E-1
1.225909800E2,4.710943776E-1,2.791039753E-1,-5.945361167E-1
1.226810880E2,1.027889056E0,2.503014681E-1,-1.151007444E0
1.227711960E2,1.476556438E0,1.850377706E-1,-1.263748194E0
1.228613040E2,-3.006772774E-1,-4.305433524E-1,-2.557934654E-1
1.229514125E2,-9.219924724E-1,3.081658065E-2,8.623473644E-3
1.230415205E2,-1.107536319E0,-2.378963077E-1,-1.543659085E-1
1.231316295E2,-2.774930674E-1,-1.958355314E-1,1.621788119E-1
1.232217375E2,-8.451928031E-1,5.489102930E-1,3.067496840E-1
1.233118455E2,-6.999795413E-1,6.126700866E-1,1.472452424E-1
1.234019535E2,-4.955252141E-1,1.266015744E-1,8.207093418E-2
1.234920615E2,1.243042034E-1,-2.494299406E-1,1.797024786E-2
1.235821695E2,3.838287771E-2,-3.203800553E-1,-3.154648858E-1
1.236722775E2,-6.479124248E-2,-1.781266540E-1,-1.951274335E-1
1.237623855E2,6.924799025E-2,1.159245586E-1,-1.441139670E-1
1.238524935E2,5.649088597E-1,-2.597321498E-1,1.894204780E-1
1.239426015E2,9.873029476E-1,-1.733948532E0,8.992210027E-1
1.240327095E2,7.775095278E-1,-1.031433638E0,6.790115722E-1
1.241228175E2,-4.110738784E-1,-2.247681391E-1,-4.999248784E-2
1.242129255E2,-5.730896991E-1,3.201303792E-1,-2.462028988E-1
1.243030345E2,-5.994916320E-1,5.518280536E-1,-3.750333953E-1
1.243931425E2,-5.215312904E-1,1.385108909E0,-5.443079495E-1
1.244832505E2,-6.622731864E-1,1.103270776E0,-8.071110570E-1
1.245733585E2,-2.612728912E-1,3.570824432E-1,-7.599146712E-1
1.246634665E2,5.174949574E-1,-4.186811060E-1,6.458132744E-2
1.247535745E2,1.409973024E0,-1.445850955E0,9.899020350E-1
1.248436825E2,8.912267625E-1,-1.354587613E0,9.719241858E-1
1.249337905E2,4.517348313E-1,-7.451147836E-1,4.583351684E-1
1.250238991E2,1.508914930E-1,2.525903606E-1,-3.807753611E-1
1.251140071E2,-7.280222028E-1,9.357977486E-1,-7.641826270E-1
1.252041161E2,-1.236902457E0,1.480260065E0,-1.201603401E0
1.252942241E2,-1.250293751E0,9.199494553E-1,-1.067471198E0
1.253843321E2,-1.531268835E-2,-1.109631962E-1,-1.741131252E-1
1.254744401E2,1.409916891E0,-7.535622561E-1,7.504591388E-1
1.255645481E2,1.012003925E0,-1.254398496E0,7.784140921E-1
1.256546561E2,1.236302533E0,-1.153533441E0,6.178635836E-1
1.257447641E2,4.872718692E-1,-6.666778940E-1,1.731342830E-1
1.258348721E2,-3.171155548E-1,2.710055816E-1,-3.671577440E-1
