"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.741881196E1,4.959131768E-1,-4.354298705E-1,-6.439246237E-2
2.751892396E1,2.057374987E-1,-3.833376110E-1,1.876777884E-1
2.761903596E1,1.512604523E-1,-4.322963476E-2,1.477442291E-1
2.771914696E1,2.395934620E-1,-6.615305901E-2,-4.034461856E-2
2.781925846E1,2.263164818E-2,-2.178122914E-1,-1.322505695E-1
2.791937046E1,-2.097393331E-1,-4.086683339E-1,-2.066920567E-1
2.801948246E1,1.750007325E-1,-2.592421532E-2,6.922927916E-2
2.811959446E1,2.620189959E-1,-1.924897546E-1,-4.768112004E-2
2.821970546E1,5.665162593E-1,2.821340024E-2,1.911065957E-1
2.831981746E1,-6.216859084E-1,2.295453143E-1,5.619408131E-2
2.841992946E1,-5.048281342E-1,4.922384942E-1,7.314369768E-2
2.852004146E1,-5.463696778E-1,4.450251514E-1,-5.342864066E-2
2.862015346E1,-4.503414398E-1,4.205440289E-1,-1.550389230E-1
2.872026446E1,-1.101925331E-1,1.234037322E-1,-4.301822868E-1
2.882037712E1,9.111423790E-2,2.127562040E-1,-2.187531084E-1
2.892048912E1,3.532764906E-1,-3.481420505E-1,4.086326659E-3
2.902060112E1,7.879777980E-1,-5.078721946E-1,2.729796016E-1
2.912071312E1,7.535300964E-1,-4.980494571E-1,5.813635093E-1
2.922082512E1,7.228906864E-1,-4.555419534E-1,-2.160312295E-2
2.932093712E1,4.874572259E-1,-2.883963704E-1,3.848812759E-2
2.942104912E1,1.601552367E-3,-1.639009631E-1,-2.675393522E-2
2.952116012E1,-7.657618868E-1,5.579155898E-1,6.446526021E-2
2.962127212E1,-1.234407451E0,6.265063530E-1,-5.155919811E-1
2.972138412E1,-1.178434394E0,6.373956227E-1,-5.989861402E-1
2.982149546E1,-3.501388747E-1,1.304355937E-1,-3.192608982E-1
2.992160746E1,5.304237360E-1,-8.853152275E-2,-1.476702619E-1
3.002171946E1,6.553407276E-1,-3.274803293E-1,2.434556942E-1
3.012183146E1,7.393038207E-1,-6.441029638E-1,4.498151904E-1
3.022194346E1,1.920044357E-1,-6.850732344E-1,5.660999376E-1
3.032205546E1,4.047085994E-1,-5.018209112E-1,2.836572021E-1
3.042216646E1,-9.177789688E-3,-1.823144299E-1,-2.444969371E-1
3.052227846E1,-3.980854583E-1,8.184347749E-2,-9.675837976E-1
3.062239046E1,5.544300646E-1,-5.309002841E-1,-1.034454310E0
3.072250246E1,3.225435251E-1,2.110926712E-1,-5.141076654E-1
3.082261500E1,-2.478796098E0,-2.206446826E-1,1.178619458E0
3.092272700E1,-8.199568051E-1,-1.922560413E0,4.114173439E0
3.102283900E1,-1.821959653E0,-3.770769972E0,3.863178198E0
3.112295100E1,-1.429943604E0,-5.314564127E0,-1.219171361E0
3.122306300E1,8.320580857E0,-1.867616759E0,-8.141514555E0
3.132317500E1,9.316814257E0,-1.893700604E0,-6.725797226E0
3.142328700E1,6.932822574E0,-1.317816228E-1,1.458020765E-1
3.152339900E1,-2.085654578E1,-1.036033526E1,2.770514564E-1
3.162351100E1,-9.785218331E0,-1.610175841E0,1.400210513E0
3.172362300E1,7.920610256E0,-3.351970167E0,-1.203120315E0
3.182373433E1,1.397100613E1,-1.306217398E0,-6.108931178E0
3.192384633E1,6.385324384E0,-1.024219344E0,-1.499919573E0
3.202395833E1,-2.031200628E1,-8.221138430E0,1.469294196E0
3.212407033E1,-8.221427867E0,-3.528065498E0,1.113609238E0
3.222418333E1,9.766990221E0,-6.381353540E0,-4.654444470E0
3.232429533E1,1.487904480E1,1.554793645E-1,-7.560507141E0
