"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.267277329E2,1.182096863E1,2.839388275E1,3.018356323E1
1.268278479E2,1.199501038E1,2.925900269E1,2.961828613E1
1.269279639E2,1.324856567E1,2.808592224E1,2.978903198E1
1.270280799E2,1.295506287E1,2.830664062E1,2.978143311E1
1.271281949E2,1.279719543E1,2.924016571E1,2.926358032E1
1.272283109E2,1.226286316E1,2.922214508E1,2.955905151E1
1.273284259E2,1.189099121E1,3.020992279E1,2.928671265E1
1.274285426E2,1.130940247E1,3.134636688E1,2.892315674E1
1.275286586E2,1.156626892E1,3.094011688E1,2.920889282E1
1.276287736E2,1.142625427E1,3.089785004E1,2.911654663E1
1.277288896E2,1.169340515E1,3.059532928E1,2.910647583E1
1.278290046E2,1.336006165E1,2.915655518E1,2.874090576E1
1.279291206E2,1.796876526E1,2.813626099E1,2.665634155E1
1.280292356E2,2.551370239E1,2.640547180E1,2.459869385E1
1.281293516E2,3.302958679E1,2.352417755E1,1.985928345E1
1.282294676E2,3.958222961E1,2.117402649E1,1.034521484E1
1.283295826E2,4.205207825E1,2.051460266E1,-1.720031738E0
1.284296983E2,4.092645264E1,2.153024292E1,-1.080465698E1
1.285298133E2,3.775363159E1,2.159091949E1,-2.056826782E1
1.286299293E2,3.511634827E1,1.979412842E1,-2.713021851E1
1.287300443E2,3.306742859E1,1.621531677E1,-3.189944458E1
1.288301603E2,3.082348633E1,1.519178009E1,-3.438226318E1
1.289302763E2,2.892243958E1,1.932456207E1,-3.423370361E1
1.290303913E2,3.274856567E1,2.068133545E1,-2.902316284E1
1.291305073E2,3.487324524E1,1.729006958E1,-2.850079346E1
1.292306223E2,3.410211182E1,1.982509613E1,-2.810180664E1
1.293307383E2,3.578874207E1,2.089414978E1,-2.416009521E1
1.294308530E2,3.469679260E1,1.569390869E1,-2.933020020E1
1.295309690E2,3.519786072E1,1.496907043E1,-2.947146606E1
1.296310850E2,3.335018921E1,1.976731110E1,-2.891732788E1
1.297312000E2,3.522166443E1,1.751145935E1,-2.762832642E1
1.298313160E2,3.336503601E1,1.381726074E1,-3.204864502E1
1.299314310E2,3.365478516E1,1.887180328E1,-2.937454224E1
1.300315470E2,3.508523560E1,2.039794159E1,-2.592160034E1
1.301316620E2,3.253358459E1,1.617993927E1,-3.173782349E1
1.302317780E2,3.450910950E1,1.561390686E1,-2.970874023E1
1.303318930E2,3.427687073E1,2.018516541E1,-2.686734009E1
1.304320091E2,3.516236877E1,1.785861206E1,-2.705487061E1
1.305321251E2,3.319642639E1,1.419797516E1,-3.185937500E1
1.306322401E2,3.422816467E1,1.730985260E1,-2.918627930E1
1.307323561E2,3.587232971E1,1.880360413E1,-2.574942017E1
