"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.316709996E1,-2.216433286E0,-6.229149932E-1,1.716439630E0
3.325721258E1,-1.668750908E0,6.013884687E-1,1.107053924E0
3.334732358E1,-9.601017004E-1,1.753694580E0,-9.315820523E-1
3.343743458E1,2.153833580E-1,7.532359815E-1,-6.848504555E-1
3.352754658E1,3.194556105E-1,4.180080914E-1,-1.783552217E0
3.361765758E1,1.055330039E0,-3.936901063E-1,-1.054862262E0
3.370776958E1,1.763607949E-1,-3.542225701E-1,1.060054590E0
3.379788058E1,1.913074476E0,-2.143677551E0,-6.125250757E-2
3.388799158E1,-7.422782993E-1,-1.808580639E0,1.448326373E0
3.397810358E1,2.112885529E-1,2.523535484E-1,-2.679469031E-1
3.406821458E1,3.843380696E-1,-4.391142011E-2,-4.691256201E-1
3.415832658E1,-2.396545655E-1,-9.989944553E-1,4.795257702E-1
3.424843675E1,-1.314749363E0,-2.871444815E-1,-3.516264063E-1
3.433854875E1,-5.064922518E-1,-2.653384602E-1,-4.861673301E-1
3.442865975E1,-1.039769429E-1,-2.401164955E-1,-3.799930036E-1
3.451877075E1,-7.535178173E-1,-5.715594828E-1,-4.458355755E-1
3.460888275E1,-4.115504265E-2,-2.005486795E-1,-2.365303981E-1
3.469899375E1,1.406287524E-1,3.078398243E-1,-1.414324522E-1
3.478910575E1,-1.945278016E-1,-2.405421728E-1,1.581057876E-1
3.487921675E1,3.097372457E-1,5.942642212E-2,-2.092069441E-1
3.496932775E1,2.307396081E-1,2.791206399E-1,1.129845786E-1
3.505943975E1,2.403563775E-1,4.357754409E-1,-4.091355264E-2
