"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.118497225E1,-1.321616918E-2,3.306015730E-3,7.572144270E-3
3.127507925E1,-3.622218534E-2,-1.449144691E-2,2.023662865E-2
3.136518525E1,-2.748410627E-2,4.444497854E-2,-4.719930947E-2
3.145529125E1,-2.517226338E-4,-6.308560967E-3,2.130199134E-2
3.154539825E1,-2.043367982E-2,-3.157291800E-2,-5.580582619E-3
3.163550512E1,-4.349129766E-2,-2.624639690E-2,5.833182335E-3
3.172561113E1,2.823445022E-2,2.059155464E-2,-2.113826931E-2
3.181571812E1,3.435224578E-2,4.287646294E-2,-6.770491004E-2
3.190582413E1,7.077002048E-2,2.126953930E-2,8.487818241E-3
3.199593112E1,-4.862091377E-2,7.263411283E-3,-2.055354774E-2
3.208603713E1,-1.520213212E-1,2.946031898E-2,-1.691599488E-2
3.217614312E1,5.611148939E-2,-8.670543730E-3,4.817988753E-2
3.226625013E1,-3.579373062E-3,1.565007269E-2,-4.285482824E-2
3.235635613E1,2.513016343E-2,-1.149591833E-2,-1.504371643E-2
3.244646213E1,1.175085694E-2,-2.296932489E-2,-8.514715433E-3
3.253656913E1,-1.695334397E-1,-3.181879342E-2,5.225130379E-2
3.262667487E1,1.629136607E-2,2.064096361E-2,2.815083504E-2
3.271678088E1,-8.096931875E-2,-2.701325923E-2,3.609895527E-2
3.280688787E1,-1.162023014E-1,4.933471262E-2,-6.620100617E-2
3.289699388E1,6.663954735E-2,-2.542544782E-2,2.475418746E-2
3.298710087E1,3.985462189E-2,-3.192579746E-3,-9.801102877E-3
3.307720688E1,5.875384614E-2,5.001708269E-3,-3.024823129E-2
3.316731288E1,-4.152005509E-2,2.430658311E-2,3.739352882E-2
3.325741988E1,5.716325730E-2,-6.797388196E-4,-5.831077337E-2
3.334752588E1,-1.913688433E-1,-1.101782075E-1,-2.689192951E-2
3.343763188E1,-1.775638595E-2,-8.618094206E-2,2.356954157E-2
3.352773888E1,-2.975151032E-2,-6.286195368E-2,3.918686986E-2
3.361784529E1,-5.444269404E-2,2.794881374E-2,-3.603112757E-2
3.370795129E1,5.820084572E-2,4.507238477E-2,1.437537968E-2
3.379805829E1,-3.864717185E-3,2.567220032E-2,-4.785361290E-3
3.388816429E1,4.795740098E-3,2.990792334E-2,-2.965240002E-2
3.397827129E1,-1.983637212E-1,-1.365301466E-1,8.137803912E-2
3.406837729E1,-2.547778040E-2,-7.547381312E-2,6.608406186E-2
3.415848329E1,4.740045369E-2,-2.452673078E-2,9.102068245E-2
3.424859029E1,-7.677291825E-2,3.022659659E-2,4.191050291E-2
3.433869629E1,-7.616042241E-2,2.045969993E-2,-3.911845744E-2
3.442880229E1,1.211076768E-1,-1.198269904E-2,1.080273092E-2
3.451890929E1,5.640955120E-2,-7.028996408E-2,-6.225998282E-2
3.460901450E1,8.140493631E-3,-8.037144095E-2,-2.888524532E-3
3.469912050E1,-8.316699475E-2,5.270767897E-2,2.637211204E-2
